state,year,ekey,next_ekey,ac,AC_TYPE,party,cand,share,margin,won,party_wins_next,cand_wins_next,ran_again
Uttar Pradesh,1962,1962.06,1967.06,SAHASWAN,GEN,INC,MUSHTAQ ALI KHAN,0.26768722640174053,-0.03606909748617265,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,USEHAT,GEN,IND,NIROTTAM SINGH,0.27195902084366075,0.0836815145291882,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,USEHAT,GEN,JS,BRIJ PAL SINGH,0.18827750631447254,-0.0836815145291882,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,DATAGANJ,GEN,JS,NARAIN SINGH,0.3384486680086795,0.03994666806096575,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,DATAGANJ,GEN,INC,HARISH CHANDRA SINGH,0.29850199994771376,-0.03994666806096575,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,BUDAUN,GEN,INC,RUKUM SINGH,0.3846319260268081,0.03842018493297972,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,BUDAUN,GEN,IND,ASRAR AHMAD,0.3462117410938284,-0.03842018493297972,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,AONLA,GEN,INC,NAWAL KISHORE,0.34940195723088074,0.10853117071402682,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,AONLA,GEN,JS,AIDAL SINGH,0.24087078651685392,-0.10853117071402682,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,BAHERI,GEN,INC,RAM MOORTI,0.3955886767796281,0.08056227594610349,1,1,0,0
Uttar Pradesh,1962,1962.06,1967.06,BAHERI,GEN,PSP,CHHEDA LAL,0.3150264008335246,-0.08056227594610349,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,BHOJIPURA,GEN,JS,HARISH KUMAR GANGWAR,0.28561992569148204,0.01912756295582768,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,BHOJIPURA,GEN,INC,BABU RAM,0.26649236273565435,-0.01912756295582768,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,BAREILLY CITY,GEN,INC,JAGDISH SARAN AGARWAL,0.3579800427924943,0.11544506087516332,1,1,0,0
Uttar Pradesh,1962,1962.06,1967.06,BAREILLY CITY,GEN,JS,SATYA PRAKASH,0.24253498191733097,-0.11544506087516332,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,BAREILLY CANTT,GEN,INC,MOHAMMAD HUSSAIN,0.29190183270974696,0.044517724649629,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,BAREILLY CANTT,GEN,IND,ASHFAQ AHMAD,0.24738410806011796,-0.044517724649629,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,FARIDPUR,SC,JS,HEM RAJ,0.46574405731032237,0.19693910778248125,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,FARIDPUR,SC,INC,SUNDER LAL,0.2688049495278411,-0.19693910778248125,0,1,0,0
Uttar Pradesh,1962,1962.06,1967.06,PILIBHIT,GEN,INC,RAM ROOP SINGH,0.2592548703607148,0.021780347916765447,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,PILIBHIT,GEN,CPI,NAFIS AHMED,0.23747452244394937,-0.021780347916765447,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,PURANPUR,GEN,INC,MOHAN LAL ACHARYA,0.3321437242049041,0.0037387715464918814,1,1,0,0
Uttar Pradesh,1962,1962.06,1967.06,PURANPUR,GEN,JS,HARISH CHANDRA,0.32840495265841224,-0.0037387715464918814,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,BISALPUR,SC,INC,DURGA PRASAD,0.2476788477562195,0.02508629925008929,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,BISALPUR,SC,PSP,BEHARI LAL,0.22259254850613022,-0.02508629925008929,0,1,0,0
Uttar Pradesh,1962,1962.06,1967.06,TILHAR,GEN,IND,BHAGWAN SAHAI,0.45321761748743217,0.21921816772128155,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,TILHAR,GEN,IND,MOHAMMAD SAYEED,0.2339994497661506,-0.21921816772128155,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,JALALABAD,GEN,INC,KESHO SINGH,0.30133256083429893,0.10121668597914249,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,JALALABAD,GEN,SOC,KANAHI SINGH,0.20011587485515644,-0.10121668597914249,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,SHAHJAHANPUR,GEN,INC,RAFI KHAN,0.43536204985435517,0.08973268373160109,1,1,0,0
Uttar Pradesh,1962,1962.06,1967.06,SHAHJAHANPUR,GEN,IND,DARSHAN SINGH SARDAR,0.3456293661227541,-0.08973268373160109,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,POWAYAN,GEN,IND,RAJA VIKARAM SHAH,0.3380520620064346,0.12041532611874817,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,POWAYAN,GEN,INC,SHIV KUMAR,0.21763673588768645,-0.12041532611874817,0,1,0,0
Uttar Pradesh,1962,1962.06,1967.06,NIGHASAN,GEN,JS,RAM CHARAN SHAH,0.5118040621266428,0.21412186379928316,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,NIGHASAN,GEN,INC,KARAN SINGH,0.2976821983273596,-0.21412186379928316,0,1,0,0
Uttar Pradesh,1962,1962.06,1967.06,DHAUREHRA,GEN,INC,TEJ NARAIN,0.5846821249175503,0.19640773250799126,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,DHAUREHRA,GEN,PSP,JAGANNATH PRASAD,0.3882743924095591,-0.19640773250799126,0,1,0,0
Uttar Pradesh,1962,1962.06,1967.06,HAIDERABAD,GEN,INC,RAM BHAJAN,0.42259161861564815,0.0925957200414968,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,HAIDERABAD,GEN,JS,JAGDISH NARAIN DUTTA SINGH,0.32999589857415135,-0.0925957200414968,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,MOHAMDI,SC,JS,MANNA LAL,0.42623708956374284,0.038564308103386236,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,MOHAMDI,SC,INC,HARDWARI LAL,0.3876727814603566,-0.038564308103386236,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,MISRIKH,GEN,SOC,AWADHESH KUMAR,0.3702410298548343,0.059321647037341385,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,MISRIKH,GEN,INC,RAM RATAN SINGH,0.31091938281749293,-0.059321647037341385,0,1,0,0
Uttar Pradesh,1962,1962.06,1967.06,SITAPUR,GEN,JS,SHARDA NAND,0.5020929003941967,0.20595765432600477,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,SITAPUR,GEN,INC,HARISH CHANDRA,0.29613524606819197,-0.20595765432600477,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,LAHARPUR,GEN,JS,BIPIN BEHARI TEWARI,0.398783258048513,0.12961173920990104,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,LAHARPUR,GEN,INC,BASHIR AHMAD,0.26917151883861196,-0.12961173920990104,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,BISWAN,GEN,JS,GAYA PRASAD,0.5284499672988882,0.18596032265097012,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,BISWAN,GEN,INC,SURESH PRAKASH SINGH,0.34248964464791803,-0.18596032265097012,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,MAHMOODABAD,GEN,JS,SHIVENDRA PRATAP,0.23033663677835456,0.03738005348434795,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,MAHMOODABAD,GEN,IND,ILAHI BUX,0.1929565832940066,-0.03738005348434795,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,MACHHRETHA,SC,INC,DALLA RAM,0.34835349102715046,0.07956045524278427,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,MACHHRETHA,SC,JS,JAWAHIR LAL,0.2687930357843662,-0.07956045524278427,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,SANDILA,SC,IND,PANCHAM,0.33297881391985024,0.08287245809580529,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,SANDILA,SC,INC,SHAMBHOO DAYAL,0.25010635582404495,-0.08287245809580529,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,MALLAWAN,GEN,INC,J P MISHRA,0.41528156221616713,0.16228428701180747,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,MALLAWAN,GEN,JS,SURENDRA VIKRAM,0.25299727520435966,-0.16228428701180747,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,BILGRAM,GEN,INC,KALARANI,0.3774486383182035,0.1107978977544195,1,1,0,0
Uttar Pradesh,1962,1962.06,1967.06,BILGRAM,GEN,JS,SARDAR SINGH,0.266650740563784,-0.1107978977544195,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,HARDOI,GEN,INC,MAHESH SINGH,0.32087974728641666,0.12013395720019954,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,HARDOI,GEN,JS,MEHESHWAR BUX SINGH,0.20074579008621712,-0.12013395720019954,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,SHAHABAD,GEN,JS,PIAREY LAL,0.29737510371357456,0.11040152867523198,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,BANGARMAU,SC,INC,SEWA RAM,0.36826347305389223,0.21069097759537106,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,BANGARMAU,SC,CPI,MULLA PRASAD HANS,0.15757249545852117,-0.21069097759537106,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,UNNAO,GEN,INC,ZIAUR REHMAN ALIAS WAKKAN,0.2973119950279677,0.025403977625854557,1,1,0,0
Uttar Pradesh,1962,1962.06,1967.06,UNNAO,GEN,PSP,KHAJAN SINGH,0.2719080174021131,-0.025403977625854557,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,BHAGWANT NAGAR,GEN,INC,DEV DATT,0.40481676784685605,0.050604865511587716,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,BHAGWANT NAGAR,GEN,PSP,BHAGWATI SINGH VISHARAD,0.35421190233526834,-0.050604865511587716,0,1,0,0
Uttar Pradesh,1962,1962.06,1967.06,PURWA,GEN,INC,RAM ADHIN SINGH,0.24940036223016301,0.07983748592686868,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,PURWA,GEN,JS,HANSRAJ,0.16956287630329434,-0.07983748592686868,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,HASANGANJ,SC,CPI,BHIKKHA LAL,0.3923797495000526,0.051889274813177566,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,HASANGANJ,SC,INC,SIA RAM,0.34049047468687504,-0.051889274813177566,0,1,0,0
Uttar Pradesh,1962,1962.06,1967.06,MALIHABAD,GEN,INC,RAM PAL TRIVEDI,0.30810372416211834,0.007693825212073402,1,1,0,0
Uttar Pradesh,1962,1962.06,1967.06,MALIHABAD,GEN,CPI,AHMED WALI KHAN,0.30040989895004494,-0.007693825212073402,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,MAHONA,SC,JS,SUKH LAL,0.4073408695171499,0.031121306763218226,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,MAHONA,SC,INC,BASAT LAL,0.37621956275393165,-0.031121306763218226,0,1,0,0
Uttar Pradesh,1962,1962.06,1967.06,LUCKNOW CANTT,GEN,INC,BALAK RAM VAISH,0.45862365463871674,0.14593649005248022,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,LUCKNOW CANTT,GEN,JS,CHHOTE LAL YADAV,0.3126871645862365,-0.14593649005248022,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,MOHANLALGANJ,SC,INC,RAM SHANKER RAVIVASI,0.3008404495899011,0.000843824889458944,1,1,0,0
Uttar Pradesh,1962,1962.06,1967.06,MOHANLALGANJ,SC,PSP,KHYALI RAM,0.29999662470044214,-0.000843824889458944,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,BACHHRAWAN,SC,SOC,BHAGWAN DIN VILLAGE JAMURWAN,0.5753032157560921,0.31890508512295535,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,BACHHRAWAN,SC,INC,RAMESHWAR PRASAD,0.25639813063313677,-0.31890508512295535,0,1,0,0
Uttar Pradesh,1962,1962.06,1967.06,SARENI,GEN,INC,GUDPTAR SINGH,0.36542033071535657,0.16705824438925063,1,1,0,0
Uttar Pradesh,1962,1962.06,1967.06,SARENI,GEN,JS,JAI KARAN SINGH,0.19836208632610594,-0.16705824438925063,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,DALMAU,GEN,INC,MAHAVIR PRASAD,0.44249644464131677,0.013755158184319105,1,1,0,0
Uttar Pradesh,1962,1962.06,1967.06,DALMAU,GEN,SOC,SHAMBHOO,0.42874128645699766,-0.013755158184319105,0,0,0,1
Uttar Pradesh,1962,1962.06,1967.06,ROKHA,GEN,JS,NARENDRA BAHADUR SINGH,0.4699915058852081,0.03931561703676739,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,ROKHA,GEN,INC,WASI NAQVI,0.4306758888484407,-0.03931561703676739,0,1,0,0
Uttar Pradesh,1962,1962.06,1967.06,SALON,SC,SOC,PITAI,0.5612413866780621,0.12248277335612417,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,SALON,SC,INC,RAM PRASAD,0.43875861332193794,-0.12248277335612417,0,1,0,0
Uttar Pradesh,1962,1962.06,1967.06,KUNDA,GEN,INC,NIAZ HASAN KHAN,0.35680799546648806,0.01658853227551388,1,1,0,0
Uttar Pradesh,1962,1962.06,1967.06,KUNDA,GEN,SOC,HAR PAL,0.3402194631909742,-0.01658853227551388,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,BIRAPUR,GEN,INC,SHYAM SUNDER,0.460547195622435,0.25365253077975375,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,BIRAPUR,GEN,JS,RAM ADHAR,0.20689466484268126,-0.25365253077975375,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,PATTI,SC,INC,RAM KINKAR,0.4315523394131642,0.03476903251387792,1,1,0,0
Uttar Pradesh,1962,1962.06,1967.06,PATTI,SC,JS,MAHADEO PRASAD,0.39678330689928626,-0.03476903251387792,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,AMETHI,GEN,INC,VAIDYA BAIJ NATH SINGH,0.5391930595334093,0.3454939799238106,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,AMETHI,GEN,IND,RAM BALI,0.19369907960959876,-0.3454939799238106,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,JAGDISHPUR,SC,INC,INDRA PAL,0.36859097127222984,0.19239398084815323,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,JAGDISHPUR,SC,SWA,RAM SEWAK,0.1761969904240766,-0.19239398084815323,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,ISSAULI,GEN,INC,RAM BALI,0.5722419694576093,0.35854397051079523,1,1,0,0
Uttar Pradesh,1962,1962.06,1967.06,ISSAULI,GEN,JS,GAYA BUX,0.2136979989468141,-0.35854397051079523,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,SULTANPUR,GEN,INC,ABDUL SAMI,0.3979011253002908,0.01713238083196361,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,SULTANPUR,GEN,JS,RAM PYARE SHUKLA,0.3807687444683272,-0.01713238083196361,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,LAMBHUA,GEN,INC,UMA DUTTA,0.49399337852751063,0.2840296389720952,1,1,0,0
Uttar Pradesh,1962,1962.06,1967.06,LAMBHUA,GEN,JS,UGRA SEN SINGH,0.20996373955541542,-0.2840296389720952,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,KADIPUR,GEN,INC,SHRIPAT MISRA,0.4694973544973545,0.1312962962962963,1,1,0,0
Uttar Pradesh,1962,1962.06,1967.06,KADIPUR,GEN,JS,UDAI PRATAP,0.3382010582010582,-0.1312962962962963,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,AKBARPUR,SC,INC,RAM RATI,0.14597178661729554,-0.09312350608618761,0,1,0,0
Uttar Pradesh,1962,1962.06,1967.06,TANDA,GEN,INC,JAI RAM VARMA,0.5056519285727288,0.18168083441032457,1,1,0,0
Uttar Pradesh,1962,1962.06,1967.06,TANDA,GEN,IND,SATYA NARAIN,0.3239710941624042,-0.18168083441032457,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,BIKAPUR,GEN,INC,AKHAND PRATAP SINGH,0.5294385905959724,0.11945851234908672,1,1,0,0
Uttar Pradesh,1962,1962.06,1967.06,BIKAPUR,GEN,IND,AWADHESH PRATAP SINGH,0.4099800782468857,-0.11945851234908672,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,RUDAULI,GEN,JS,MUKUT BEHARI LAL,0.4378520238215403,0.00993237105077216,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,RUDAULI,GEN,INC,ALI MOHAMMAD ZAIDI,0.42791965277076816,-0.00993237105077216,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,HAIDERGARH,GEN,IND,RAM KISHORE,0.35051546391752575,0.0564638925638401,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,HAIDERGARH,GEN,SOC,JANG BAHADUR,0.29405157135368565,-0.0564638925638401,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,SIDDHAUR,SC,INC,GHAN SHYAM DASS,0.28911813643926787,0.02509151414309485,1,1,0,0
Uttar Pradesh,1962,1962.06,1967.06,SIDDHAUR,SC,SOC,NANHE,0.264026622296173,-0.02509151414309485,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,DARYABAD,GEN,JS,DUIJENDRA NARAIN,0.4864812293328146,0.14614536730856514,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,DARYABAD,GEN,INC,BINDUMATI DEVI,0.3403358620242495,-0.14614536730856514,0,1,0,0
Uttar Pradesh,1962,1962.06,1967.06,NAWABGANJ,GEN,INC,JAMILUR RAHMAN,0.22340771856130218,0.06171698608558676,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,NAWABGANJ,GEN,SOC,ANANT RAM,0.16169073247571542,-0.06171698608558676,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,KAISARGANJ,GEN,INC,HUKAM SINGH VISEN,0.420602717242637,0.053729369927965676,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,KAISARGANJ,GEN,PSP,JAGANNATH SINGH,0.3668733473146713,-0.053729369927965676,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,FAKHARPUR,GEN,SWA,ABDUL HASEEB KHAN,0.3608336108336108,0.15129315129315127,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,FAKHARPUR,GEN,INC,KIRPA RAM,0.20954045954045955,-0.15129315129315127,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,MAHSI,SC,SWA,RAM ADHAR KANNAUJIA,0.610553484370519,0.32090622311442496,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,MAHSI,SC,INC,RAJ KISHORE RAO,0.2896472612560941,-0.32090622311442496,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,NANPARA,GEN,INC,BASANT LAL SHARMA,0.28480764710491263,0.008905952101125658,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,NANPARA,GEN,IND,KISHUN LAL,0.275901695003787,-0.008905952101125658,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,CHARDA,GEN,SWA,PREM SINGH,0.5316724796545425,0.2949676133532636,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,CHARDA,GEN,INC,HAMIDULLA KHAN,0.23670486630127885,-0.2949676133532636,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,IKAUNA,SC,SWA,MANGOL,0.3979782370742386,0.08396111003798856,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,IKAUNA,SC,INC,MAHADEO PRASAD,0.31401712703625007,-0.08396111003798856,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,BHINGA,GEN,SWA,MANNU SINGH,0.50533679266971,0.2190219711648987,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,BHINGA,GEN,INC,SHIVA SARAN LAL,0.2863148215048113,-0.2190219711648987,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,TULSIPUR,GEN,JS,BDALDEO SINGH,0.47699753814205087,0.09693356333003966,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,TULSIPUR,GEN,INC,BALBHADRA PRASAD,0.3800639748120112,-0.09693356333003966,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,UTRAULA,GEN,JS,SURAJ LAL,0.5076233921012616,0.09244647186947763,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,UTRAULA,GEN,INC,ALI JARRAR JAFFERY,0.415176920231784,-0.09244647186947763,0,1,0,0
Uttar Pradesh,1962,1962.06,1967.06,SADULLA NAGAR,GEN,JS,AVADH NARAIN SINGH,0.3178615232918881,0.006132608643370729,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,SADULLA NAGAR,GEN,SWA,RAGHURANTEJ BAHADUR SINGH,0.3117289146485174,-0.006132608643370729,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,MANKAPUR,GEN,SWA,RAGHVENDRA PRATAP SINGH,0.5608605787298008,0.14902292371288983,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,MANKAPUR,GEN,INC,DEVENDRA NATH MISRA,0.41183765501691094,-0.14902292371288983,0,1,0,0
Uttar Pradesh,1962,1962.06,1967.06,TARABGANJ,GEN,INC,SITAL PRASAD,0.3256071659433004,0.08997445131898915,1,1,0,0
Uttar Pradesh,1962,1962.06,1967.06,TARABGANJ,GEN,SWA,RAGHURAJ,0.23563271462431126,-0.08997445131898915,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,MAHADEVA,GEN,INC,VISHNU PRATAP SINGH,0.43922872683216047,0.09780114969195475,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,MAHADEVA,GEN,SWA,BALDEO SINGH,0.3414275771402057,-0.09780114969195475,0,1,0,0
Uttar Pradesh,1962,1962.06,1967.06,BASTI,GEN,INC,RAJENDRA KISHORI,0.4691950346508263,0.1611707663798137,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,BASTI,GEN,JS,NIRMAL KUMARI,0.3080242682710126,-0.1611707663798137,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,NAUGARH,GEN,JS,JAGDISH,0.4715874924834636,0.0752655842854279,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,NAUGARH,GEN,INC,MATHURA PRASAD,0.3963219081980357,-0.0752655842854279,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,MENDHWAL,GEN,INC,SUCHETA KRIPALANI,0.517468590436238,0.0836458399542363,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,MENDHWAL,GEN,JS,CHANDRASHEKHAR SINGH,0.43382275048200175,-0.0836458399542363,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,KHALILABAD,SC,INC,GENDA DEVI,0.473909813110819,0.20620677830485223,1,1,0,0
Uttar Pradesh,1962,1962.06,1967.06,KHALILABAD,SC,SWA,BHAWANI SARAN,0.26770303480596674,-0.20620677830485223,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,BANSGAON,GEN,INC,GANESH PRASAD,0.3460411471321696,0.18541147132169578,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,BANSGAON,GEN,PSP,DASHARATH,0.16062967581047383,-0.18541147132169578,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,DHURIAPUR,SC,INC,YASODA DEVI,0.49247768805779857,0.3542711432214195,1,1,0,0
Uttar Pradesh,1962,1962.06,1967.06,DHURIAPUR,SC,SOC,RAMPATI,0.1382065448363791,-0.3542711432214195,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,CHILLUPAR,GEN,PSP,KALPANATH SINGH,0.38249329758713135,0.009651474530831095,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,CHILLUPAR,GEN,INC,KAILASHWATI,0.37284182305630026,-0.009651474530831095,0,1,0,0
Uttar Pradesh,1962,1962.06,1967.06,JHANGHA,SC,INC,RAM SURAT,0.43421097217986515,0.05672461116193961,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,JHANGHA,SC,SOC,RAMPATI,0.37748636101792554,-0.05672461116193961,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,PIPRAICH,GEN,INC,ACHHAIBER SINGH,0.31809804644305195,0.006020395625998265,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,PIPRAICH,GEN,SOC,MADHUKAR DIGHE,0.3120776508170537,-0.006020395625998265,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,GORAKHPUR,GEN,INC,NIAMATULLAH ANSARI,0.4477364777239081,0.08168232876439013,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,GORAKHPUR,GEN,JS,LAKSHMI KANT CHATURVEDI,0.366054148959518,-0.08168232876439013,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,MANIRAM,GEN,HMS,AVADYANATH,0.5727687476546917,0.22390535816562324,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,MANIRAM,GEN,INC,KESHAV PANDE,0.3488633894890684,-0.22390535816562324,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,SHYAM DEURWA,GEN,INC,ASHTBHUJA,0.2775870524767043,0.054285188818048086,1,1,0,0
Uttar Pradesh,1962,1962.06,1967.06,SHYAM DEURWA,GEN,IND,BAKHSHISH ALI,0.2233018636586562,-0.054285188818048086,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,MAHARAJGANJ,SC,SOC,DURYODHAN,0.48892446514335614,0.1915878329209722,1,0,1,1
Uttar Pradesh,1962,1962.06,1967.06,MAHARAJGANJ,SC,INC,SUKHDEO,0.29733663222238393,-0.1915878329209722,0,1,0,0
Uttar Pradesh,1962,1962.06,1967.06,RAMKOLA,GEN,INC,RAJDEO,0.45353033472803345,0.13391736401673637,1,1,1,1
Uttar Pradesh,1962,1962.06,1967.06,RAMKOLA,GEN,JS,MANGAL,0.3196129707112971,-0.13391736401673637,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,HATA,GEN,PSP,BANKELAL,0.38508672472438665,0.09208018719996142,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,HATA,GEN,INC,RAM SUMER,0.29300653752442524,-0.09208018719996142,0,1,0,0
Uttar Pradesh,1962,1962.06,1967.06,GAURI BAZAR,SC,INC,SITA RAM,0.5756229837767076,0.18787694609378647,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,GAURI BAZAR,SC,SOC,BASANT,0.38774603768292115,-0.18787694609378647,0,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,RUDRAPUR,GEN,SOC,CHANDRABALI,0.5198242634969408,0.22697501415056198,1,0,0,0
Uttar Pradesh,1962,1962.06,1967.06,RUDRAPUR,GEN,INC,RAMJI SAHAI,0.2928492493463788,-0.22697501415056198,0,1,0,0
Uttar Pradesh,1962,1962.06,1967.06,NATTHUPUR,GEN,PSP,RAM SUNDER,0.2839596198983661,0.022810655606954833,1,0,0,0
